File,Class,isDC,isGC
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.RemoveSubscriptionInfoTest,RemoveSubscriptionInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ResponseTest,ResponseTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ConnectionErrorTest,ConnectionErrorTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.RemoveInfoTest,RemoveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.MessagePullTest,MessagePullTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.NetworkBridgeFilterTest,NetworkBridgeFilterTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.TransactionIdTestSupport,TransactionIdTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.DataArrayResponseTest,DataArrayResponseTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.MessageDispatchNotificationTest,MessageDispatchNotificationTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.DiscoveryEventTest,DiscoveryEventTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ProducerInfoTest,ProducerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.PartialCommandTest,PartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ReplayCommandTest,ReplayCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.SubscriptionInfoTest,SubscriptionInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.KeepAliveInfoTest,KeepAliveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.JournalTransactionTest,JournalTransactionTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.MessageTestSupport,MessageTestSupport,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.LastPartialCommandTest,LastPartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.FlushCommandTest,FlushCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ConnectionControlTest,ConnectionControlTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ConsumerInfoTest,ConsumerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.ShutdownInfoTest,ShutdownInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.XATransactionIdTest,XATransactionIdTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.DataResponseTest,DataResponseTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v9.MessageAckTest,MessageAckTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.BaseCommandTestSupport,BaseCommandTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ControlCommandTest,ControlCommandTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.RemoveSubscriptionInfoTest,RemoveSubscriptionInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ResponseTest,ResponseTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ConnectionErrorTest,ConnectionErrorTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.RemoveInfoTest,RemoveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.MessagePullTest,MessagePullTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.NetworkBridgeFilterTest,NetworkBridgeFilterTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.TransactionIdTestSupport,TransactionIdTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.DataArrayResponseTest,DataArrayResponseTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.MessageDispatchNotificationTest,MessageDispatchNotificationTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.DiscoveryEventTest,DiscoveryEventTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ProducerInfoTest,ProducerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.PartialCommandTest,PartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ReplayCommandTest,ReplayCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.SubscriptionInfoTest,SubscriptionInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.KeepAliveInfoTest,KeepAliveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.JournalTransactionTest,JournalTransactionTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.MessageTestSupport,MessageTestSupport,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.LastPartialCommandTest,LastPartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.FlushCommandTest,FlushCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ConnectionControlTest,ConnectionControlTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ConsumerInfoTest,ConsumerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.ShutdownInfoTest,ShutdownInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.XATransactionIdTest,XATransactionIdTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.DataResponseTest,DataResponseTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v6.MessageAckTest,MessageAckTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.BaseCommandTestSupport,BaseCommandTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ControlCommandTest,ControlCommandTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.RemoveSubscriptionInfoTest,RemoveSubscriptionInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ResponseTest,ResponseTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ConnectionErrorTest,ConnectionErrorTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.RemoveInfoTest,RemoveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.MessagePullTest,MessagePullTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.NetworkBridgeFilterTest,NetworkBridgeFilterTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.TransactionIdTestSupport,TransactionIdTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.DataArrayResponseTest,DataArrayResponseTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.MessageDispatchNotificationTest,MessageDispatchNotificationTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.DiscoveryEventTest,DiscoveryEventTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ProducerInfoTest,ProducerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.PartialCommandTest,PartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ReplayCommandTest,ReplayCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.SubscriptionInfoTest,SubscriptionInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.KeepAliveInfoTest,KeepAliveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.JournalTransactionTest,JournalTransactionTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.MessageTestSupport,MessageTestSupport,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.LastPartialCommandTest,LastPartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.FlushCommandTest,FlushCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ConnectionControlTest,ConnectionControlTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ConsumerInfoTest,ConsumerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.ShutdownInfoTest,ShutdownInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.XATransactionIdTest,XATransactionIdTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.DataResponseTest,DataResponseTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v7.MessageAckTest,MessageAckTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.BaseCommandTestSupport,BaseCommandTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ControlCommandTest,ControlCommandTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.RemoveSubscriptionInfoTest,RemoveSubscriptionInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ResponseTest,ResponseTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ConnectionErrorTest,ConnectionErrorTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.RemoveInfoTest,RemoveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.MessagePullTest,MessagePullTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.NetworkBridgeFilterTest,NetworkBridgeFilterTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.TransactionIdTestSupport,TransactionIdTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.DataArrayResponseTest,DataArrayResponseTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.MessageDispatchNotificationTest,MessageDispatchNotificationTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.DiscoveryEventTest,DiscoveryEventTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ProducerInfoTest,ProducerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.PartialCommandTest,PartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ReplayCommandTest,ReplayCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.SubscriptionInfoTest,SubscriptionInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.KeepAliveInfoTest,KeepAliveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.JournalTransactionTest,JournalTransactionTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.MessageTestSupport,MessageTestSupport,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.LastPartialCommandTest,LastPartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.FlushCommandTest,FlushCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ConnectionControlTest,ConnectionControlTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ConsumerInfoTest,ConsumerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.ShutdownInfoTest,ShutdownInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.XATransactionIdTest,XATransactionIdTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.DataResponseTest,DataResponseTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v8.MessageAckTest,MessageAckTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.BaseCommandTestSupport,BaseCommandTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ActiveMQBytesMessageTest,ActiveMQBytesMessageTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ControlCommandTest,ControlCommandTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ResponseTest,ResponseTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ConnectionErrorTest,ConnectionErrorTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.WireFormatInfoTest,WireFormatInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.NetworkBridgeFilterTest,NetworkBridgeFilterTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.TransactionIdTestSupport,TransactionIdTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ExceptionResponseTest,ExceptionResponseTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.DataArrayResponseTest,DataArrayResponseTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.DiscoveryEventTest,DiscoveryEventTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ActiveMQTempDestinationTestSupport,ActiveMQTempDestinationTestSupport,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ConnectionIdTest,ConnectionIdTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ProducerInfoTest,ProducerInfoTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.PartialCommandTest,PartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ReplayCommandTest,ReplayCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.SubscriptionInfoTest,SubscriptionInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ActiveMQTempQueueTest,ActiveMQTempQueueTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.KeepAliveInfoTest,KeepAliveInfoTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.JournalTransactionTest,JournalTransactionTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.MessageTestSupport,MessageTestSupport,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.LastPartialCommandTest,LastPartialCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.FlushCommandTest,FlushCommandTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ActiveMQTempTopicTest,ActiveMQTempTopicTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ConnectionControlTest,ConnectionControlTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ActiveMQObjectMessageTest,ActiveMQObjectMessageTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.XATransactionIdTest,XATransactionIdTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.ActiveMQTextMessageTest,ActiveMQTextMessageTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.openwire.v2.MessageAckTest,MessageAckTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.ClientRebalanceTest,ClientRebalanceTest,1,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.TwoBrokerTopicSendReceiveUsingJavaConfigurationTest,TwoBrokerTopicSendReceiveUsingJavaConfigurationTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.DurableSubscriptionTestSupport,DurableSubscriptionTestSupport,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.DurableSubProcessTest,DurableSubProcessTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.DurableSubProcessTest,Server,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.DurableSubProcessTest,ClientManager,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.DurableSubProcessTest,Client,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.StaticNetworkTest,StaticNetworkTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.TwoBrokerMulticastQueueTest,TwoBrokerMulticastQueueTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.ChangeSentMessageTest,ChangeSentMessageTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.MessageGroupDelayedTest,MessageGroupDelayedTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.MessageGroupDelayedTest,Worker,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.JournalDurableSubscriptionTest,JournalDurableSubscriptionTest,1,0
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.RequestReplyNoAdvisoryNetworkTest,RequestReplyNoAdvisoryNetworkTest,0,1
activemq.activemq-unit-tests.src.test.java.org.apache.activemq.usecases.ConsumeQueuePrefetchTest,ConsumeQueuePrefetchTest,0,1
