File,Class,isDC,isGC
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.credentials.provider.service.AWSProcessorProxyTest,AWSProcessorProxyTest,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.credentials.provider.factory.TestCredentialsProviderFactory,TestCredentialsProviderFactory,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITTagS3Object,ITTagS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.AbstractS3IT,AbstractS3IT,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITDeleteS3Object,ITDeleteS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.TestFetchS3Object,TestFetchS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.TestDeleteS3Object,TestDeleteS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.TestPutS3Object,TestPutS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.TestListS3,TestListS3,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITFetchS3Object,ITFetchS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.TestTagS3Object,TestTagS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITPutS3Object,ITPutS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITPutS3Object,MockAmazonS3Client,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITPutS3Object,TestablePutS3Object,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.s3.ITListS3,ITListS3,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.PutDynamoDBTest,PutDynamoDBTest,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.AbstractDynamoDBTest,AbstractDynamoDBTest,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.GetDynamoDBTest,GetDynamoDBTest,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.DeleteDynamoDBTest,DeleteDynamoDBTest,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.ItemKeysTest,ItemKeysTest,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.ITAbstractDynamoDBTest,ITAbstractDynamoDBTest,1,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.dynamodb.ITPutGetDeleteGetDynamoDBTest,ITPutGetDeleteGetDynamoDBTest,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.kinesis.stream.ITPutKinesisStreamWithEndpointOverride,ITPutKinesisStreamWithEndpointOverride,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.kinesis.stream.TestPutKinesisStream,TestPutKinesisStream,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.kinesis.stream.ITPutKinesisStream,ITPutKinesisStream,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.kinesis.firehose.ITPutKinesisFirehose,ITPutKinesisFirehose,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.kinesis.firehose.TestPutKinesisFirehose,TestPutKinesisFirehose,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.kinesis.firehose.ITPutKinesisFirehoseWithEndpointOverride,ITPutKinesisFirehoseWithEndpointOverride,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAmazonGatewayApiMock,TestInvokeAmazonGatewayApiMock,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeInvokeAmazonGatewayApiWithCredFile,TestInvokeInvokeAmazonGatewayApiWithCredFile,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeInvokeAmazonGatewayApiWithStaticAuth,TestInvokeInvokeAmazonGatewayApiWithStaticAuth,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.RequestMatcher,RequestMatcher,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,TestInvokeAWSGatewayApiCommon,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,DateHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,MutativeMethodHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,GetOrHeadHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,GetLargeHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,GetMultipleHeaderHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,DeleteHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,OptionsHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,AttributesSentHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,ReadTimeoutHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeAWSGatewayApiCommon,MyProxyHandler,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.wag.TestInvokeInvokeAmazonGatewayApiWithControllerService,TestInvokeInvokeAmazonGatewayApiWithControllerService,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.lambda.ITPutLambda,ITPutLambda,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.lambda.TestPutLambda,TestPutLambda,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.sqs.ITPutSQS,ITPutSQS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.sqs.TestGetSQS,TestGetSQS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.sqs.ITGetSQS,ITGetSQS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.sqs.TestDeleteSQS,TestDeleteSQS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.test.java.org.apache.nifi.processors.aws.sns.TestPutSNS,TestPutSNS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.cloudwatch.PutCloudWatchMetric,PutCloudWatchMetric,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.CredentialsProviderFactory,CredentialsProviderFactory,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.AnonymousCredentialsStrategy,AnonymousCredentialsStrategy,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.AccessKeyPairCredentialsStrategy,AccessKeyPairCredentialsStrategy,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.ImplicitDefaultCredentialsStrategy,ImplicitDefaultCredentialsStrategy,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.FileCredentialsStrategy,FileCredentialsStrategy,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.AbstractCredentialsStrategy,AbstractCredentialsStrategy,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.NamedProfileCredentialsStrategy,NamedProfileCredentialsStrategy,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.strategies.AssumeRoleCredentialsStrategy,AssumeRoleCredentialsStrategy,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.s3.ListS3,ListS3,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.s3.FetchS3Object,FetchS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.s3.PutS3Object,PutS3Object,1,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.s3.TagS3Object,TagS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.s3.DeleteS3Object,DeleteS3Object,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.dynamodb.PutDynamoDB,PutDynamoDB,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.dynamodb.DeleteDynamoDB,DeleteDynamoDB,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.dynamodb.GetDynamoDB,GetDynamoDB,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.kinesis.stream.PutKinesisStream,PutKinesisStream,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.kinesis.firehose.PutKinesisFirehose,PutKinesisFirehose,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.wag.InvokeAWSGatewayApi,InvokeAWSGatewayApi,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.lambda.PutLambda,PutLambda,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.sqs.PutSQS,PutSQS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.sqs.DeleteSQS,DeleteSQS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-processors.src.main.java.org.apache.nifi.processors.aws.sns.PutSNS,PutSNS,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.AbstractAWSCredentialsProviderProcessor,AbstractAWSCredentialsProviderProcessor,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.AbstractAWSProcessor,AbstractAWSProcessor,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.credentials.provider.factory.CredentialPropertyDescriptors,CredentialPropertyDescriptors,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.s3.AbstractS3Processor,AbstractS3Processor,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.dynamodb.AbstractWriteDynamoDBProcessor,AbstractWriteDynamoDBProcessor,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.dynamodb.ItemKeys,ItemKeys,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.kinesis.AbstractBaseKinesisProcessor,AbstractBaseKinesisProcessor,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.kinesis.stream.AbstractKinesisStreamProcessor,AbstractKinesisStreamProcessor,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.wag.AbstractAWSGatewayApiProcessor,AbstractAWSGatewayApiProcessor,1,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.wag.client.GenericApiGatewayClient,GenericApiGatewayClient,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.wag.client.GenericApiGatewayResponse,GenericApiGatewayResponse,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.wag.client.GenericApiGatewayException,GenericApiGatewayException,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.wag.client.Validate,Validate,0,1
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.lambda.AbstractAWSLambdaProcessor,AbstractAWSLambdaProcessor,1,0
nifi.nifi-nar-bundles.nifi-aws-bundle.nifi-aws-abstract-processors.src.main.java.org.apache.nifi.processors.aws.sqs.AbstractSQSProcessor,AbstractSQSProcessor,1,0
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.test.java.org.apache.nifi.ranger.authorization.TestRangerNiFiAuthorizer,TestRangerNiFiAuthorizer,0,1
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.test.java.org.apache.nifi.ranger.authorization.TestRangerNiFiAuthorizer,MockRangerNiFiAuthorizer,1,0
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.test.java.org.apache.nifi.ranger.authorization.TestRangerNiFiAuthorizer,RangerAccessRequestMatcher,1,0
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.test.java.org.apache.nifi.ranger.authorization.TestRangerBasePluginWithPolicies,TestRangerBasePluginWithPolicies,0,1
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.test.java.org.apache.nifi.ranger.authorization.ManagedRangerAuthorizerTest,ManagedRangerAuthorizerTest,0,1
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.main.java.org.apache.nifi.ranger.authorization.ManagedRangerAuthorizer,ManagedRangerAuthorizer,1,1
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.main.java.org.apache.nifi.ranger.authorization.RangerNiFiAuthorizer,RangerNiFiAuthorizer,0,1
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.main.java.org.apache.nifi.ranger.authorization.RangerBasePluginWithPolicies,RangerBasePluginWithPolicies,0,1
nifi.nifi-nar-bundles.nifi-ranger-bundle.nifi-ranger-plugin.src.main.java.org.apache.nifi.ranger.authorization.RangerBasePluginWithPolicies,PolicyLookup,0,1
nifi.nifi-nar-bundles.nifi-druid-bundle.nifi-druid-processors.src.test.java.org.apache.nifi.controller.druid.MockDruidTranquilityController,MockDruidTranquilityController,0,1
nifi.nifi-nar-bundles.nifi-druid-bundle.nifi-druid-processors.src.test.java.org.apache.nifi.processors.druid.PutDruidRecordTest,PutDruidRecordTest,0,1
nifi.nifi-nar-bundles.nifi-druid-bundle.nifi-druid-processors.src.main.java.org.apache.nifi.processors.druid.PutDruidRecord,PutDruidRecord,0,1
nifi.nifi-nar-bundles.nifi-druid-bundle.nifi-druid-controller-service.src.test.java.org.apache.nifi.controller.druid.DruidTranquilityControllerTest,MockDruidTranquilityController,1,0
nifi.nifi-nar-bundles.nifi-druid-bundle.nifi-druid-controller-service.src.test.java.org.apache.nifi.controller.druid.DruidTranquilityControllerTest,TestControllerServiceProcessor,1,1
nifi.nifi-nar-bundles.nifi-druid-bundle.nifi-druid-controller-service.src.main.java.org.apache.nifi.controller.druid.DruidTranquilityController,DruidTranquilityController,1,1
nifi.nifi-nar-bundles.nifi-ldap-iaa-providers-bundle.nifi-ldap-iaa-providers.src.test.java.org.apache.nifi.ldap.tenants.LdapUserGroupProviderTest,LdapUserGroupProviderTest,0,1
nifi.nifi-nar-bundles.nifi-ldap-iaa-providers-bundle.nifi-ldap-iaa-providers.src.main.java.org.apache.nifi.ldap.LdapsSocketFactory,LdapsSocketFactory,1,0
nifi.nifi-nar-bundles.nifi-ldap-iaa-providers-bundle.nifi-ldap-iaa-providers.src.main.java.org.apache.nifi.ldap.LdapProvider,LdapProvider,0,1
nifi.nifi-nar-bundles.nifi-ldap-iaa-providers-bundle.nifi-ldap-iaa-providers.src.main.java.org.apache.nifi.ldap.tenants.LdapUserGroupProvider,LdapUserGroupProvider,0,1
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.test.java.org.apache.nifi.processors.gettcp.TestGetTCP,TestGetTCP,0,1
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.test.java.org.apache.nifi.processors.gettcp.Server,Server,1,0
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.test.java.org.apache.nifi.processors.gettcp.ReceivingClientTest,ReceivingClientTest,1,1
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.main.java.org.apache.nifi.processors.gettcp.GetTCPUtils,GetTCPUtils,0,1
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.main.java.org.apache.nifi.processors.gettcp.ReceivingClient,ReceivingClient,1,0
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.main.java.org.apache.nifi.processors.gettcp.GetTCP,GetTCP,1,1
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.main.java.org.apache.nifi.processors.gettcp.GetTCP,NiFiDelegatingMessageHandler,0,1
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.main.java.org.apache.nifi.processors.gettcp.AbstractSocketHandler,AbstractSocketHandler,1,0
nifi.nifi-nar-bundles.nifi-tcp-bundle.nifi-tcp-processors.src.main.java.org.apache.nifi.processors.gettcp.AbstractSocketHandler,ListenerTask,0,1
nifi.nifi-nar-bundles.nifi-update-attribute-bundle.nifi-update-attribute-ui.src.main.java.org.apache.nifi.update.attributes.UpdateAttributeModelFactory,UpdateAttributeModelFactory,0,1
nifi.nifi-nar-bundles.nifi-update-attribute-bundle.nifi-update-attribute-ui.src.main.java.org.apache.nifi.update.attributes.entity.ConditionEntity,ConditionEntity,1,0
nifi.nifi-nar-bundles.nifi-update-attribute-bundle.nifi-update-attribute-ui.src.main.java.org.apache.nifi.update.attributes.entity.RulesEntity,RulesEntity,1,0
nifi.nifi-nar-bundles.nifi-update-attribute-bundle.nifi-update-attribute-ui.src.main.java.org.apache.nifi.update.attributes.dto.ActionDTO,ActionDTO,1,0
